3007	0.000e0
3007	1.000e0
3007	0.000e0
3007	0.000e0
3008	1.000e0
3008	0.000e0
3008	1.000e0
3008	0.000e0
3008	0.000e0
3008	1.000e0
3008	0.000e0
3008	1.000e0
3008	0.000e0
3008	0.000e0
3009	1.000e0
3009	1.000e0
3009	1.000e0
3009	0.000e0
3009	0.000e0
3009	1.000e0
3009	0.000e0
3010	0.000e0
3010	1.000e0
3010	0.000e0
3011	0.000e0
3011	1.000e0
3011	0.000e0
3011	1.000e0
3011	0.000e0
3011	0.000e0
3011	1.000e0
3011	0.000e0
3011	0.000e0
3011	1.000e0
3011	1.000e0
3012	0.000e0
3012	0.000e0
3012	1.000e0
3012	0.000e0
3012	0.000e0
3013	1.000e0
3013	0.000e0
3013	0.000e0
3013	1.000e0
3013	1.000e0
3013	0.000e0
3014	0.000e0
3014	1.000e0
3014	0.000e0
3014	0.000e0
3014	1.000e0
3014	0.000e0
3015	0.000e0
3015	2.000e0
3015	0.000e0
3015	1.000e0
3015	0.000e0
3015	1.000e0
3015	0.000e0
3015	0.000e0
3015	1.000e0
3015	1.000e0
3015	1.000e0
3015	0.000e0
3016	1.000e0
3016	1.000e0
3016	0.000e0
3016	0.000e0
3016	1.000e0
3016	0.000e0
3016	0.000e0
3016	1.000e0
3016	0.000e0
3017	0.000e0
3017	1.000e0
3017	0.000e0
3017	0.000e0
3018	1.000e0
3018	0.000e0
3018	1.000e0
3018	0.000e0
3018	0.000e0
3018	1.000e0
3018	0.000e0
3018	0.000e0
3018	1.000e0
3018	1.000e0
3018	1.000e0
3019	1.000e0
3019	0.000e0
3019	0.000e0
3019	1.000e0
3020	0.000e0
3020	0.000e0
3020	1.000e0
3020	0.000e0
3021	0.000e0
3021	1.000e0
3021	1.000e0
3021	0.000e0
3021	1.000e0
3021	0.000e0
3022	0.000e0
3022	1.000e0
3022	0.000e0
3022	1.000e0
3022	1.000e0
3022	0.000e0
3022	0.000e0
3022	1.000e0
3022	0.000e0
3023	0.000e0
3023	2.000e0
3023	0.000e0
3024	0.000e0
3024	1.000e0
3024	0.000e0
3024	0.000e0
3024	1.000e0
3024	0.000e0
3025	1.000e0
3025	1.000e0
3025	0.000e0
3025	0.000e0
3025	1.000e0
3025	0.000e0
3025	0.000e0
3025	1.000e0
3025	0.000e0
3025	0.000e0
3025	1.000e0
3025	0.000e0
3026	0.000e0
3026	1.000e0
3026	0.000e0
3026	1.000e0
3026	1.000e0
3026	0.000e0
3026	2.000e0
3026	1.000e0
3026	0.000e0
3027	1.000e0
3027	0.000e0
3027	1.000e0
3027	0.000e0
3027	0.000e0
3027	1.000e0
3027	0.000e0
3027	0.000e0
3027	1.000e0
3028	0.000e0
3028	0.000e0
3028	2.000e0
3028	0.000e0
3028	0.000e0
3029	1.000e0
3029	0.000e0
3029	0.000e0
3029	2.000e0
3029	0.000e0
3029	0.000e0
3029	1.000e0
3029	0.000e0
3029	0.000e0
3030	1.000e0
3030	0.000e0
3030	0.000e0
3030	1.000e0
3030	1.000e0
3030	1.000e0
3030	1.000e0
3030	0.000e0
3031	0.000e0
3031	1.000e0
3031	1.000e0
3031	0.000e0
3032	0.000e0
3032	1.000e0
3032	1.000e0
3032	0.000e0
3032	0.000e0
3032	1.000e0
3032	0.000e0
3033	0.000e0
3033	1.000e0
3033	0.000e0
3033	0.000e0
3033	2.000e0
3033	0.000e0
3033	1.000e0
3033	0.000e0
3033	0.000e0
3033	1.000e0
3034	0.000e0
3034	1.000e0
3034	0.000e0
3034	0.000e0
3034	1.000e0
3034	1.000e0
3035	0.000e0
3035	0.000e0
3035	1.000e0
3035	0.000e0
3035	0.000e0
3035	1.000e0
3035	0.000e0
3036	0.000e0
3036	1.000e0
3036	1.000e0
3036	1.000e0
3036	0.000e0
3037	0.000e0
3037	1.000e0
3037	0.000e0
3038	0.000e0
3038	1.000e0
3038	0.000e0
3038	0.000e0
3038	1.000e0
3038	0.000e0
3038	1.000e0
3038	1.000e0
3038	0.000e0
3038	0.000e0
3038	1.000e0
3039	0.000e0
3039	0.000e0
