14.156477	-0.040749	0.091693
14.156247	-0.032528	0.110930
14.156018	-0.041278	0.129447
14.155789	-0.057451	0.133757
14.155559	-0.066048	0.128182
14.155330	-0.067968	0.125706
14.155101	-0.073610	0.125596
14.154871	-0.080496	0.118120
14.154642	-0.077446	0.107084
14.154413	-0.068099	0.105745
14.154183	-0.067191	0.111442
14.153954	-0.072796	0.108300
14.153725	-0.067166	0.097655
14.153495	-0.049888	0.100167
14.153266	-0.044365	0.120307
14.153037	-0.061146	0.134020
14.152807	-0.078775	0.124358
14.152578	-0.075574	0.107246
14.152349	-0.060339	0.106186
14.152119	-0.055168	0.119610
14.151890	-0.064445	0.129863
14.151661	-0.077358	0.129305
14.151431	-0.086992	0.121069
14.151202	-0.090539	0.107171
14.150973	-0.082792	0.092185
14.150743	-0.065400	0.087522
14.150514	-0.052227	0.096920
14.150285	-0.051427	0.107885
14.150055	-0.053138	0.110800
14.149826	-0.048296	0.114411
14.149597	-0.046579	0.127837
14.149367	-0.059381	0.140366
14.149138	-0.077142	0.136994
14.148909	-0.082288	0.123480
14.148679	-0.075659	0.117242
14.148450	-0.071844	0.121452
14.148221	-0.075930	0.125912
14.147991	-0.082489	0.126072
14.147762	-0.090050	0.123345
14.147533	-0.098196	0.113943
14.147303	-0.097191	0.096530
14.147074	-0.080222	0.084948
14.146845	-0.061157	0.093351
14.146615	-0.060282	0.112315
14.146386	-0.075253	0.119118
14.146157	-0.085209	0.109295
14.145927	-0.081536	0.098944
14.145698	-0.075076	0.097343
14.145469	-0.073253	0.097203
14.145239	-0.069781	0.093339
14.145010	-0.060072	0.092513
14.144781	-0.050460	0.100754
14.144551	-0.048553	0.114955
14.144322	-0.056797	0.128870
14.144093	-0.075049	0.135308
14.143863	-0.096070	0.124924
14.143634	-0.101777	0.098507
14.143405	-0.081794	0.077729
14.143175	-0.054324	0.084468
14.142946	-0.048764	0.109487
14.142717	-0.066609	0.121823
14.142487	-0.080383	0.111077
14.142258	-0.074369	0.098684
14.142029	-0.063773	0.102315
14.141799	-0.066021	0.112010
14.141570	-0.075263	0.111839
14.141341	-0.077972	0.104625
14.141111	-0.075352	0.100823
14.140882	-0.074877	0.099028
14.140653	-0.073431	0.093413
14.140423	-0.064711	0.088935
14.140194	-0.053907	0.093893
14.139965	-0.050920	0.105162
14.139735	-0.055847	0.113493
14.139506	-0.062601	0.116739
14.139277	-0.069889	0.117041
14.139047	-0.077643	0.112177
14.138818	-0.079548	0.101227
14.138589	-0.071052	0.092761
14.138359	-0.059989	0.095608
14.138130	-0.058133	0.105138
14.137901	-0.065122	0.108875
14.137671	-0.069941	0.103098
14.137442	-0.065766	0.095568
14.137213	-0.055686	0.094497
14.136983	-0.046678	0.102027
14.136754	-0.044919	0.115467
14.136525	-0.053940	0.127920
14.136295	-0.070387	0.130443
14.136066	-0.083689	0.120100
14.135837	-0.085347	0.104234
14.135607	-0.076552	0.092873
14.135378	-0.063963	0.090143
14.135149	-0.053091	0.095498
14.134919	-0.048776	0.106493
14.134690	-0.054164	0.116059
14.134461	-0.063377	0.115452
14.134231	-0.063514	0.107048
14.134002	-0.052128	0.106200
14.133773	-0.045139	0.121146
14.133543	-0.057045	0.138016
14.133314	-0.079218	0.137089
14.133085	-0.089816	0.119334
14.132855	-0.082041	0.104514
14.132626	-0.070224	0.104760
14.132397	-0.068241	0.112251
14.132167	-0.073705	0.114319
14.131938	-0.076540	0.109906
14.131709	-0.073961	0.106463
14.131479	-0.071405	0.107541
14.131250	-0.072955	0.109061
14.131021	-0.075565	0.106097
14.130791	-0.072941	0.100385
14.130562	-0.064554	0.099780
14.130333	-0.059182	0.108346
14.130103	-0.065298	0.117977
14.129874	-0.077618	0.115897
14.129645	-0.080368	0.102522
14.129415	-0.067760	0.094262
14.129186	-0.053786	0.103182
14.128957	-0.055113	0.120777
14.128727	-0.070644	0.129244
14.128498	-0.085830	0.122763
14.128269	-0.091242	0.109189
14.128039	-0.087469	0.096587
14.127810	-0.077020	0.088746
14.127581	-0.063154	0.089858
14.127351	-0.054292	0.101380
14.127122	-0.057769	0.115117
14.126893	-0.069250	0.120096
14.126663	-0.077987	0.116084
14.126434	-0.081490	0.110854
14.126205	-0.084708	0.105793
14.125975	-0.086143	0.096046
14.125746	-0.077945	0.084803
14.125517	-0.061649	0.083904
14.125287	-0.051083	0.096545
14.125058	-0.054840	0.110650
14.124829	-0.065729	0.114335
14.124599	-0.072026	0.108978
14.124370	-0.070506	0.103161
14.124141	-0.064957	0.102485
14.123911	-0.060977	0.108513
14.123682	-0.065265	0.118094
14.123453	-0.079669	0.120661
14.123223	-0.092524	0.107418
14.122994	-0.087975	0.087303
14.122765	-0.068941	0.080980
14.122535	-0.057311	0.092736
14.122306	-0.063570	0.102497
14.122077	-0.070858	0.095395
14.121847	-0.061165	0.084721
14.121618	-0.043646	0.090979
14.121389	-0.040120	0.110209
14.121159	-0.052322	0.121584
14.120930	-0.062984	0.118877
14.120701	-0.064044	0.114511
14.120471	-0.063710	0.115720
14.120242	-0.066957	0.116760
14.120013	-0.068840	0.115132
14.119783	-0.069113	0.116141
14.119554	-0.074529	0.118062
14.119325	-0.082125	0.111378
14.119095	-0.078575	0.098599
14.118866	-0.063527	0.096727
14.118637	-0.055946	0.111043
14.118407	-0.066663	0.123345
14.118178	-0.080699	0.118406
14.117949	-0.080654	0.106941
14.117719	-0.073612	0.106592
14.117490	-0.076949	0.112467
14.117261	-0.087221	0.106475
14.117031	-0.084353	0.089630
14.116802	-0.064512	0.083840
14.116573	-0.048960	0.100015
14.116343	-0.055822	0.121689
14.116114	-0.077331	0.126317
14.115885	-0.091463	0.111325
14.115655	-0.086835	0.093050
14.115426	-0.070681	0.087567
14.115196	-0.058663	0.097337
14.114967	-0.060867	0.111418
14.114738	-0.073400	0.115752
14.114508	-0.082026	0.107087
14.114279	-0.077909	0.097019
14.114050	-0.068593	0.097768
14.113820	-0.067652	0.106115
14.113591	-0.075898	0.108734
14.113362	-0.081640	0.101357
14.113132	-0.078228	0.092734
14.112903	-0.070618	0.090021
14.112674	-0.064071	0.091661
14.112444	-0.058399	0.096195
14.112215	-0.056120	0.105488
14.111986	-0.063378	0.115006
14.111756	-0.076911	0.113598
14.111527	-0.082107	0.100224
14.111298	-0.072257	0.089891
14.111068	-0.059593	0.094219
14.110839	-0.058250	0.105753
14.110610	-0.065766	0.110820
14.110380	-0.071384	0.108379
14.110151	-0.073139	0.105153
14.109922	-0.074340	0.101295
14.109692	-0.071490	0.094712
14.109463	-0.060740	0.092579
14.109234	-0.050944	0.102839
14.109004	-0.054458	0.118119
14.108775	-0.067845	0.123707
14.108546	-0.077228	0.119035
14.108316	-0.080477	0.115122
14.108087	-0.086529	0.112538
14.107858	-0.093105	0.101300
14.107628	-0.086019	0.084774
14.107399	-0.066002	0.082202
14.107170	-0.055333	0.098761
14.106940	-0.066169	0.112609
14.106711	-0.080049	0.105679
14.106482	-0.074905	0.091537
14.106252	-0.058850	0.094642
14.106023	-0.057458	0.112816
14.105794	-0.075081	0.121019
14.105564	-0.089634	0.108330
14.105335	-0.084984	0.091195
14.105106	-0.070106	0.088072
14.104876	-0.062186	0.097495
14.104647	-0.065372	0.106575
14.104418	-0.072498	0.108588
14.104188	-0.077206	0.105376
14.103959	-0.077584	0.101088
14.103730	-0.075000	0.099723
14.103500	-0.074506	0.102642
14.103271	-0.080357	0.104303
14.103042	-0.087405	0.096973
14.102812	-0.084148	0.083656
14.102583	-0.069236	0.078674
14.102354	-0.057419	0.089223
14.102124	-0.061581	0.103119
14.101895	-0.074431	0.103530
14.101666	-0.077596	0.091857
14.101436	-0.066707	0.085855
14.101207	-0.057231	0.095066
14.100978	-0.063103	0.107785
14.100748	-0.077890	0.106873
14.100519	-0.083243	0.092231
14.100290	-0.072184	0.080655
14.100060	-0.057066	0.084880
14.099831	-0.053838	0.099065
14.099602	-0.063689	0.107290
14.099372	-0.073697	0.102469
14.099143	-0.073133	0.092616
14.098914	-0.064525	0.089464
14.098684	-0.058221	0.095393
14.098455	-0.060099	0.103210
14.098226	-0.067102	0.105472
14.097996	-0.072361	0.101036
14.097767	-0.071475	0.094192
14.097538	-0.064812	0.090704
14.097308	-0.057001	0.094270
14.097079	-0.054413	0.103690
14.096850	-0.060368	0.112555
14.096620	-0.071299	0.113800
14.096391	-0.078785	0.106298
14.096162	-0.076942	0.096848
14.095932	-0.068539	0.094549
14.095703	-0.063478	0.101857
14.095474	-0.069380	0.110658
14.095244	-0.082219	0.109354
14.095015	-0.088544	0.096348
14.094786	-0.080796	0.084334
14.094556	-0.068621	0.085990
14.094327	-0.068371	0.096251
14.094098	-0.080663	0.096583
14.093868	-0.086686	0.079524
14.093639	-0.071433	0.060949
14.093410	-0.043496	0.061914
14.093180	-0.025071	0.084389
14.092951	-0.027901	0.111978
14.092722	-0.046533	0.128953
14.092492	-0.069380	0.130002
14.092263	-0.086035	0.116771
14.092034	-0.087843	0.097029
14.091804	-0.074507	0.085253
14.091575	-0.060301	0.090824
14.091346	-0.061269	0.104071
14.091116	-0.074064	0.105790
14.090887	-0.079243	0.093157
14.090658	-0.068747	0.083869
14.090428	-0.057178	0.089993
14.090199	-0.059194	0.100800
14.089970	-0.068105	0.100425
14.089740	-0.067840	0.091734
14.089511	-0.057559	0.090356
14.089282	-0.051604	0.101013
14.089052	-0.058576	0.112145
14.088823	-0.071624	0.112285
14.088594	-0.078795	0.102157
14.088364	-0.074795	0.090965
14.088135	-0.063151	0.087968
14.087906	-0.053540	0.096742
14.087676	-0.055843	0.111091
14.087447	-0.070170	0.117729
14.087218	-0.083760	0.109613
14.086988	-0.084309	0.095661
14.086759	-0.075422	0.090583
14.086530	-0.071791	0.095787
14.086300	-0.078995	0.097848
14.086071	-0.085624	0.087274
14.085842	-0.078213	0.072006
14.085612	-0.058844	0.068489
14.085383	-0.043936	0.082497
14.085154	-0.046919	0.102011
14.084924	-0.063963	0.108992
14.084695	-0.077290	0.097739
14.084466	-0.073352	0.081025
14.084236	-0.057051	0.076304
14.084007	-0.045091	0.086686
14.083778	-0.046179	0.099884
14.083548	-0.053862	0.105461
14.083319	-0.059596	0.105200
14.083090	-0.063437	0.103864
14.082860	-0.066765	0.099924
14.082631	-0.064479	0.093198
14.082402	-0.054654	0.092689
14.082172	-0.048715	0.104737
14.081943	-0.058868	0.118458
14.081714	-0.078394	0.116414
14.081484	-0.087619	0.098412
14.081255	-0.079238	0.081985
14.081026	-0.065148	0.078700
14.080796	-0.056773	0.082815
14.080567	-0.051870	0.086234
14.080338	-0.045717	0.091468
14.080108	-0.043185	0.102478
14.079879	-0.050391	0.112806
14.079650	-0.061800	0.113125
14.079420	-0.065904	0.105896
14.079191	-0.061384	0.103038
14.078962	-0.059276	0.109462
14.078732	-0.067923	0.115927
14.078503	-0.081179	0.110793
14.078274	-0.085133	0.095411
14.078044	-0.075304	0.083655
14.077815	-0.062871	0.085161
14.077586	-0.060531	0.092964
14.077356	-0.065372	0.093416
14.077127	-0.063783	0.086400
14.076898	-0.053350	0.085495
14.076668	-0.047809	0.095335
14.076439	-0.054206	0.102025
14.076210	-0.058489	0.095811
14.075980	-0.047393	0.090831
14.075751	-0.034184	0.105257
14.075522	-0.042854	0.129268
14.075292	-0.070600	0.134238
14.075063	-0.088000	0.113455
14.074834	-0.079327	0.092089
14.074604	-0.061788	0.091236
14.074375	-0.056897	0.102241
14.074146	-0.062113	0.107015
14.073916	-0.063982	0.105810
14.073687	-0.063678	0.108913
14.073458	-0.071348	0.113108
14.073228	-0.083186	0.105536
14.072999	-0.082677	0.087263
14.072770	-0.064730	0.076558
14.072540	-0.045190	0.086060
14.072311	-0.042444	0.106770
14.072082	-0.056690	0.118879
14.071852	-0.071398	0.113818
14.071623	-0.072830	0.101935
14.071394	-0.064885	0.098544
14.071164	-0.062203	0.104672
14.070935	-0.069072	0.106802
14.070706	-0.072595	0.097987
14.070476	-0.062664	0.090616
14.070247	-0.050126	0.098595
14.070018	-0.052254	0.114425
14.069788	-0.066230	0.119377
14.069559	-0.074476	0.111926
14.069330	-0.073265	0.106745
14.069100	-0.074627	0.106940
14.068871	-0.079219	0.100945
14.068642	-0.073079	0.090390
14.068412	-0.058180	0.093732
14.068183	-0.058109	0.111422
14.067954	-0.078502	0.115514
14.067724	-0.089021	0.092816
14.067495	-0.067358	0.072857
14.067266	-0.037993	0.086940
14.067036	-0.038542	0.119760
14.066807	-0.064948	0.132398
14.066578	-0.082415	0.119001
14.066348	-0.079388	0.106946
14.066119	-0.075924	0.108786
