14.011420	-0.053582	0.000000
14.011191	-0.062428	0.000000
14.010961	-0.071275	0.000000
14.010732	-0.062834	0.000000
14.010503	-0.054393	0.000000
14.010273	-0.045831	0.000000
14.010044	-0.037270	0.000000
14.009815	-0.038313	0.000000
14.009585	-0.039356	0.000000
14.009356	-0.040279	0.000000
14.009127	-0.041202	0.000000
14.008897	-0.042125	0.000000
14.008668	-0.043048	0.000000
14.008439	-0.052974	0.000000
14.008209	-0.062901	0.000000
14.007980	-0.055781	0.000000
14.007751	-0.037135	0.000000
14.007521	-0.028304	0.000000
14.007292	-0.042522	0.000000
14.007063	-0.062503	0.000000
14.006833	-0.059435	0.000000
14.006604	-0.049883	0.000000
14.006375	-0.051856	0.000000
14.006145	-0.058152	0.000000
14.005916	-0.052922	0.000000
14.005687	-0.050273	0.000000
14.005457	-0.047625	0.000000
14.005228	-0.046417	0.000000
14.004999	-0.033684	0.000000
14.004769	-0.024792	0.000000
14.004540	-0.038951	0.000000
14.004311	-0.059592	0.000000
14.004081	-0.057184	0.000000
14.003852	-0.032018	0.000000
14.003623	-0.029902	0.000000
14.003393	-0.049876	0.000000
14.003164	-0.069849	0.000000
14.002935	-0.050926	0.000000
14.002705	-0.032003	0.000000
14.002476	-0.038051	0.000000
14.002247	-0.044098	0.000000
14.002017	-0.033369	0.000000
14.001788	-0.022639	0.000000
14.001559	-0.029197	0.000000
14.001329	-0.035755	0.000000
14.001100	-0.040992	0.000000
14.000871	-0.046229	0.000000
14.000641	-0.051466	0.000000
14.000412	-0.056703	0.000000
14.000183	-0.047505	0.000000
13.999953	-0.038306	0.000000
13.999724	-0.038711	0.000000
13.999495	-0.039116	0.000000
13.999265	-0.044203	0.000000
13.999036	-0.049290	0.000000
13.998807	-0.038531	0.000000
13.998577	-0.027771	0.000000
13.998348	-0.022264	0.000000
13.998119	-0.039806	0.000000
13.997889	-0.056628	0.000000
13.997660	-0.061926	0.000000
13.997431	-0.047775	0.000000
13.997201	-0.033624	0.000000
13.996972	-0.043003	0.000000
13.996743	-0.052382	0.000000
13.996513	-0.044698	0.000000
13.996284	-0.025490	0.000000
13.996055	-0.015646	0.000000
13.995825	-0.028852	0.000000
13.995596	-0.045179	0.000000
13.995367	-0.038456	0.000000
13.995137	-0.023089	0.000000
13.994908	-0.019248	0.000000
13.994679	-0.027051	0.000000
13.994449	-0.046379	0.000000
13.994220	-0.059465	0.000000
13.993991	-0.049500	0.000000
13.993761	-0.037375	0.000000
13.993532	-0.025250	0.000000
13.993303	-0.028972	0.000000
13.993073	-0.032693	0.000000
13.992844	-0.028732	0.000000
13.992615	-0.024770	0.000000
13.992385	-0.041937	0.000000
13.992156	-0.059105	0.000000
13.991927	-0.070029	0.000000
13.991697	-0.080954	0.000000
13.991468	-0.074591	0.000000
13.991239	-0.068228	0.000000
13.991009	-0.045179	0.000000
13.990780	-0.022129	0.000000
13.990551	-0.031733	0.000000
13.990321	-0.041337	0.000000
13.990092	-0.033654	0.000000
13.989863	-0.025970	0.000000
13.989633	-0.035334	0.000000
13.989404	-0.056223	0.000000
13.989175	-0.061438	0.000000
13.988945	-0.043603	0.000000
13.988716	-0.035372	0.000000
13.988487	-0.050191	0.000000
13.988257	-0.051444	0.000000
13.988028	-0.041172	0.000000
13.987799	-0.037863	0.000000
13.987569	-0.057604	0.000000
13.987340	-0.062158	0.000000
13.987110	-0.043663	0.000000
13.986881	-0.025888	0.000000
13.986652	-0.031163	0.000000
13.986422	-0.043280	0.000000
13.986193	-0.043873	0.000000
13.985964	-0.042065	0.000000
13.985734	-0.040257	0.000000
13.985505	-0.037300	0.000000
13.985276	-0.022819	0.000000
13.985046	-0.021544	0.000000
13.984817	-0.043318	0.000000
13.984588	-0.054768	0.000000
13.984358	-0.043168	0.000000
13.984129	-0.021964	0.000000
13.983900	-0.023810	0.000000
13.983670	-0.049996	0.000000
13.983441	-0.053132	0.000000
13.983212	-0.039221	0.000000
13.982982	-0.036835	0.000000
13.982753	-0.050056	0.000000
13.982524	-0.063276	0.000000
13.982294	-0.052247	0.000000
